athID	stuNo	stuIDs	nodeID	pantrID
AT3G19800	1	PBdnRY1_2233	AT3G19800	PBdnRY1_2233
AT3G19810	2	SdnPW1_21342|Sotub02g006520.1.1	AT3G19810	Sotub02g006520
AT3G19810	2	SdnPW1_21342|Sotub02g006520.1.1	AT3G19810	SdnPW1_21342
AT3G19820	2	CLCdnDe10_3349|Sotub02g015720.1.1	AT3G19820	Sotub02g015720
AT3G19820	2	CLCdnDe10_3349|Sotub02g015720.1.1	AT3G19820	CLCdnDe10_3349
AT3G19830	1	TDe_comp111623_c1_seq2	AT3G19830	TDe_comp111623_c1_seq2
AT3G19840	1	CLCdnDe12_4744	AT3G19840	CLCdnDe12_4744
AT3G19850	1	CLCdnDe14_47643	AT3G19850	CLCdnDe14_47643
AT3G19860	1	CLCdnDe13_7841	AT3G19860	CLCdnDe13_7841
AT3G19870	1	CLCdnDe11_165	AT3G19870	CLCdnDe11_165
AT3G19895	2	CLCdnPW49_18946|Sotub11g017330.1.1	AT3G19895	Sotub11g017330
AT3G19895	2	CLCdnPW49_18946|Sotub11g017330.1.1	AT3G19895	CLCdnPW49_18946
AT3G19900	1	CLCdnDe13_4546	AT3G19900	CLCdnDe13_4546
AT3G19910	1	SdnRY1_20239	AT3G19910	SdnRY1_20239
AT3G19920	1	Sotub02g006860.1.1	AT3G19920	Sotub02g006860
AT3G19940	1	Sotub01g008620.1.1	AT3G19940	Sotub01g008620
AT3G19950	2	CLCdnDe7_2976|CLCdnPW26_20976	AT3G19950	CLCdnPW26_20976
AT3G19950	2	CLCdnDe7_2976|CLCdnPW26_20976	AT3G19950	CLCdnDe7_2976
AT3G19970	2	CLCdnDe4_55047|Sotub03g036070.1.1	AT3G19970	Sotub03g036070
AT3G19970	2	CLCdnDe4_55047|Sotub03g036070.1.1	AT3G19970	CLCdnDe4_55047
AT3G19980	2	CLCdnRY11_11134|CLCdnDe12_4787	AT3G19980	CLCdnRY11_11134
AT3G19980	2	CLCdnRY11_11134|CLCdnDe12_4787	AT3G19980	CLCdnDe12_4787
AT3G19990	2	CLCdnPW49_3045|CLCdnRY12_57960	AT3G19990	CLCdnRY12_57960
AT3G19990	2	CLCdnPW49_3045|CLCdnRY12_57960	AT3G19990	CLCdnPW49_3045
AT3G20000	2	CLCdnDe6_28535|CLCdnDe3_4585	AT3G20000	CLCdnDe6_28535
AT3G20000	2	CLCdnDe6_28535|CLCdnDe3_4585	AT3G20000	CLCdnDe3_4585
AT3G20015	2	CLCdnDe10_132360|CLCdnDe2_11465	AT3G20015	CLCdnDe2_11465
AT3G20015	2	CLCdnDe10_132360|CLCdnDe2_11465	AT3G20015	CLCdnDe10_132360
AT3G20020	1	CLCdnDe13_10896	AT3G20020	CLCdnDe13_10896
AT3G20050	1	VdnPW1_80875	AT3G20050	VdnPW1_80875
AT3G20060	1	VdnDe1_231206	AT3G20060	VdnDe1_231206
AT3G20070	1	CLCdnDe11_108505	AT3G20070	CLCdnDe11_108505
AT3G20150	1	Sotub07g028660.1.1	AT3G20150	Sotub07g028660
AT3G20170	1	CLCdnDe7_35280	AT3G20170	CLCdnDe7_35280
AT3G20180	1	PGSC0003DMP400066252	AT3G20180	PGSC0003DMC400066252
AT3G20230	1	VdnDe1_9627	AT3G20230	VdnDe1_9627
AT3G20240	1	CLCdnPW12_6228	AT3G20240	CLCdnPW12_6228
AT3G20250	2	CLCdnPW10_7109|CLCdnDe5_1039	AT3G20250	CLCdnPW10_7109
AT3G20250	2	CLCdnPW10_7109|CLCdnDe5_1039	AT3G20250	CLCdnDe5_1039
AT3G20260	1	CLCdnDe10_78160	AT3G20260	CLCdnDe10_78160
AT3G20270	1	CLCdnRY11_46105	AT3G20270	CLCdnRY11_46105
AT3G20290	2	CLCdnDe7_4761|CLCdnPW47_11883	AT3G20290	CLCdnPW47_11883
AT3G20290	2	CLCdnDe7_4761|CLCdnPW47_11883	AT3G20290	CLCdnDe7_4761
AT3G20300	2	CLCdnDe2_45013|CLCdnDe9_845	AT3G20300	CLCdnDe9_845
AT3G20300	2	CLCdnDe2_45013|CLCdnDe9_845	AT3G20300	CLCdnDe2_45013
AT3G20320	1	CLCdnDe14_3062	AT3G20320	CLCdnDe14_3062
AT3G20330	1	VdnDe5_41032	AT3G20330	VdnDe5_41032
AT3G20340	2	CLCdnRY10_66085|VdnDe1_259879	AT3G20340	VdnDe1_259879
AT3G20340	2	CLCdnRY10_66085|VdnDe1_259879	AT3G20340	CLCdnRY10_66085
AT3G20390	2	VdnDe2_27664|Sotub07g029230.1.1	AT3G20390	VdnDe2_27664
AT3G20390	2	VdnDe2_27664|Sotub07g029230.1.1	AT3G20390	Sotub07g029230
AT3G20395	1	CLCdnRY10_65524	AT3G20395	CLCdnRY10_65524
AT3G20410	1	CLCdnDe12_22186	AT3G20410	CLCdnDe12_22186
AT3G20420	2	CLCdnDe13_47722|CLCdnDe11_71072	AT3G20420	CLCdnDe13_47722
AT3G20420	2	CLCdnDe13_47722|CLCdnDe11_71072	AT3G20420	CLCdnDe11_71072
AT3G20430	1	VdnDe1_114949	AT3G20430	VdnDe1_114949
AT3G20440	2	VdnDe4_52323|CLCdnPW50_19980	AT3G20440	VdnDe4_52323
AT3G20440	2	VdnDe4_52323|CLCdnPW50_19980	AT3G20440	CLCdnPW50_19980
AT3G20475	2	CLCdnDe1_23406|Sotub10g012780.1.1	AT3G20475	Sotub10g012780
AT3G20475	2	CLCdnDe1_23406|Sotub10g012780.1.1	AT3G20475	CLCdnDe1_23406
AT3G20480	2	SdnRY1_16199|CLCdnDe5_15245	AT3G20480	SdnRY1_16199
AT3G20480	2	SdnRY1_16199|CLCdnDe5_15245	AT3G20480	CLCdnDe5_15245
AT3G20490	1	CLCdnRY11_62501	AT3G20490	CLCdnRY11_62501
AT3G20500	2	VdnPW1_68100|CLCdnRY10_21059	AT3G20500	VdnPW1_68100
AT3G20500	2	VdnPW1_68100|CLCdnRY10_21059	AT3G20500	CLCdnRY10_21059
AT3G20510	1	VdnDe6_86975	AT3G20510	VdnDe6_86975
AT3G20530	2	PGSC0003DMP400025340|Sotub12g012800.1.1	AT3G20530	Sotub12g012800
AT3G20530	2	PGSC0003DMP400025340|Sotub12g012800.1.1	AT3G20530	PGSC0003DMC400025340
AT3G20550	1	CLCdnPW38_25027	AT3G20550	CLCdnPW38_25027
AT3G20560	1	CLCdnPW49_29701	AT3G20560	CLCdnPW49_29701
AT3G20570	1	CLCdnDe5_60977	AT3G20570	CLCdnDe5_60977
AT3G20580	2	Sotub02g023440.1.1|CLCdnDe5_149242	AT3G20580	Sotub02g023440
AT3G20580	2	Sotub02g023440.1.1|CLCdnDe5_149242	AT3G20580	CLCdnDe5_149242
AT3G20600	2	CLCdnDe1_24408|CLCdnDe4_12129	AT3G20600	CLCdnDe4_12129
AT3G20600	2	CLCdnDe1_24408|CLCdnDe4_12129	AT3G20600	CLCdnDe1_24408
AT3G20630	2	Sotub07g026690.1.1|SdnPW1_146317	AT3G20630	Sotub07g026690
AT3G20630	2	Sotub07g026690.1.1|SdnPW1_146317	AT3G20630	SdnPW1_146317
AT3G20640	2	CLCdnPW47_3174|CLCdnPW48_36607	AT3G20640	CLCdnPW48_36607
AT3G20640	2	CLCdnPW47_3174|CLCdnPW48_36607	AT3G20640	CLCdnPW47_3174
AT3G20650	2	CLCdnDe6_11832|PGSC0003DMP400025087	AT3G20650	PGSC0003DMC400025087
AT3G20650	2	CLCdnDe6_11832|PGSC0003DMP400025087	AT3G20650	CLCdnDe6_11832
AT3G20660	2	CLCdnPW46_58506|Sotub07g026400.1.1	AT3G20660	Sotub07g026400
AT3G20660	2	CLCdnPW46_58506|Sotub07g026400.1.1	AT3G20660	CLCdnPW46_58506
AT3G20680	1	CLCdnDe5_26464	AT3G20680	CLCdnDe5_26464
AT3G20720	2	CLCdnDe13_4741|CLCdnDe11_139666	AT3G20720	CLCdnDe13_4741
AT3G20720	2	CLCdnDe13_4741|CLCdnDe11_139666	AT3G20720	CLCdnDe11_139666
AT3G20730	1	CLCdnPW50_30962	AT3G20730	CLCdnPW50_30962
AT3G20740	1	CLCdnDe7_9579	AT3G20740	CLCdnDe7_9579
AT3G20770	2	PBdnRY1_1384|VdnPW3_15812	AT3G20770	VdnPW3_15812
AT3G20770	2	PBdnRY1_1384|VdnPW3_15812	AT3G20770	PBdnRY1_1384
AT3G20780	2	CLCdnPW50_11947|PGSC0003DMP400052092	AT3G20780	PGSC0003DMC400052092
AT3G20780	2	CLCdnPW50_11947|PGSC0003DMP400052092	AT3G20780	CLCdnPW50_11947
AT3G20790	1	CLCdnDe10_14611	AT3G20790	CLCdnDe10_14611
AT3G20800	2	VdnPW3_46692|PBdnRY1_12344	AT3G20800	VdnPW3_46692
AT3G20800	2	VdnPW3_46692|PBdnRY1_12344	AT3G20800	PBdnRY1_12344
AT3G20810	2	CLCdnRY11_34394|VdnDe3_176713	AT3G20810	VdnDe3_176713
AT3G20810	2	CLCdnRY11_34394|VdnDe3_176713	AT3G20810	CLCdnRY11_34394
AT3G20820	2	CLCdnDe10_3042|CLCdnDe7_4428	AT3G20820	CLCdnDe7_4428
AT3G20820	2	CLCdnDe10_3042|CLCdnDe7_4428	AT3G20820	CLCdnDe10_3042
AT3G20830	1	SdnRY1_16585	AT3G20830	SdnRY1_16585
AT3G20860	2	PBdnRY1_3900|SdnPW1_562	AT3G20860	SdnPW1_562
AT3G20860	2	PBdnRY1_3900|SdnPW1_562	AT3G20860	PBdnRY1_3900
AT3G20870	1	CLCdnPW29_30175	AT3G20870	CLCdnPW29_30175
AT3G20898	1	PGSC0003DMP400041045	AT3G20898	PGSC0003DMC400041045
AT3G20920	2	Sotub01g008930.1.1|SdnRY1_12217	AT3G20920	Sotub01g008930
AT3G20920	2	Sotub01g008930.1.1|SdnRY1_12217	AT3G20920	SdnRY1_12217
AT3G20930	1	VdnDe2_17318	AT3G20930	VdnDe2_17318
AT3G20970	1	CLCdnDe6_33679	AT3G20970	CLCdnDe6_33679
AT3G20980	1	SdnPW1_10423	AT3G20980	SdnPW1_10423
AT3G21000	1	CLCdnDe10_20113	AT3G21000	CLCdnDe10_20113
AT3G21060	1	SdnRY1_9211	AT3G21060	SdnRY1_9211
AT3G21070	1	CLCdnDe4_19059	AT3G21070	CLCdnDe4_19059
AT3G21090	2	VdnDe1_6240|Sotub11g023290.1.1	AT3G21090	VdnDe1_6240
AT3G21090	2	VdnDe1_6240|Sotub11g023290.1.1	AT3G21090	Sotub11g023290
AT3G21110	1	VdnPW1_97052	AT3G21110	VdnPW1_97052
AT3G21150	1	VdnDe1_279806	AT3G21150	VdnDe1_279806
AT3G21175	2	TPW_comp70446_c0_seq9|CLCdnRY5_18386	AT3G21175	TPW_comp70446_c0_seq9
AT3G21175	2	TPW_comp70446_c0_seq9|CLCdnRY5_18386	AT3G21175	CLCdnRY5_18386
AT3G21180	1	CLCdnDe11_52585	AT3G21180	CLCdnDe11_52585
AT3G21190	2	CLCdnPW2_1329|CLCdnRY4_2412	AT3G21190	CLCdnRY4_2412
AT3G21190	2	CLCdnPW2_1329|CLCdnRY4_2412	AT3G21190	CLCdnPW2_1329
AT3G21200	1	CLCdnRY11_9823	AT3G21200	CLCdnRY11_9823
AT3G21215	1	SdnPW1_13644	AT3G21215	SdnPW1_13644
AT3G21220	1	VdnPW1_95686	AT3G21220	VdnPW1_95686
AT3G21240	2	CLCdnDe5_2250|VdnPW1_124544	AT3G21240	VdnPW1_124544
AT3G21240	2	CLCdnDe5_2250|VdnPW1_124544	AT3G21240	CLCdnDe5_2250
AT3G21250	1	VdnDe3_83746	AT3G21250	VdnDe3_83746
AT3G21260	1	SdnRY1_27765	AT3G21260	SdnRY1_27765
AT3G21280	1	SdnPW1_64620	AT3G21280	SdnPW1_64620
AT3G21290	1	VdnDe1_90754	AT3G21290	VdnDe1_90754
AT3G21295	1	CLCdnDe11_28392	AT3G21295	CLCdnDe11_28392
AT3G21300	1	CLCdnDe13_10136	AT3G21300	CLCdnDe13_10136
AT3G21320	1	CLCdnDe5_56513	AT3G21320	CLCdnDe5_56513
AT3G21330	2	CLCdnPW50_65877|TDe_comp103499_c0_seq1	AT3G21330	TDe_comp103499_c0_seq1
AT3G21330	2	CLCdnPW50_65877|TDe_comp103499_c0_seq1	AT3G21330	CLCdnPW50_65877
AT3G21350	2	CLCdnRY4_7185|CLCdnRY11_27752	AT3G21350	CLCdnRY4_7185
AT3G21350	2	CLCdnRY4_7185|CLCdnRY11_27752	AT3G21350	CLCdnRY11_27752
AT3G21360	2	CLCdnRY2_4449|Sotub05g007340.1.1	AT3G21360	Sotub05g007340
AT3G21360	2	CLCdnRY2_4449|Sotub05g007340.1.1	AT3G21360	CLCdnRY2_4449
AT3G21400	1	CLCdnPW26_49997	AT3G21400	CLCdnPW26_49997
AT3G21420	1	Sotub01g021650.1.1	AT3G21420	Sotub01g021650
AT3G21430	2	Sotub01g021580.1.1|Sotub12g029920.1.1	AT3G21430	Sotub12g029920
AT3G21430	2	Sotub01g021580.1.1|Sotub12g029920.1.1	AT3G21430	Sotub01g021580
AT3G21460	1	CLCdnDe14_92892	AT3G21460	CLCdnDe14_92892
AT3G21465	2	CLCdnDe11_28644|CLCdnRY1_18164	AT3G21465	CLCdnRY1_18164
AT3G21465	2	CLCdnDe11_28644|CLCdnRY1_18164	AT3G21465	CLCdnDe11_28644
AT3G21480	2	PGSC0003DMP400039607|Sotub06g008710.1.1	AT3G21480	Sotub06g008710
AT3G21480	2	PGSC0003DMP400039607|Sotub06g008710.1.1	AT3G21480	PGSC0003DMC400039607
AT3G21510	2	VdnDe7_3542|VdnPW1_104243	AT3G21510	VdnPW1_104243
AT3G21510	2	VdnDe7_3542|VdnPW1_104243	AT3G21510	VdnDe7_3542
AT3G21530	1	CLCdnRY10_67803	AT3G21530	CLCdnRY10_67803
AT3G21540	2	VdnDe2_66478|CLCdnPW50_66308	AT3G21540	VdnDe2_66478
AT3G21540	2	VdnDe2_66478|CLCdnPW50_66308	AT3G21540	CLCdnPW50_66308
AT3G21550	1	CLCdnDe10_61784	AT3G21550	CLCdnDe10_61784
AT3G21580	1	CLCdnPW39_8490	AT3G21580	CLCdnPW39_8490
AT3G21610	1	CLCdnPW13_11643	AT3G21610	CLCdnPW13_11643
AT3G21630	2	CLCdnRY12_17527|Sotub02g024170.1.1	AT3G21630	Sotub02g024170
AT3G21630	2	CLCdnRY12_17527|Sotub02g024170.1.1	AT3G21630	CLCdnRY12_17527
AT3G21640	2	CLCdnDe13_9984|Sotub01g025970.1.1	AT3G21640	Sotub01g025970
AT3G21640	2	CLCdnDe13_9984|Sotub01g025970.1.1	AT3G21640	CLCdnDe13_9984
AT3G21650	1	CLCdnDe6_23675	AT3G21650	CLCdnDe6_23675
AT3G21670	2	Sotub07g018480.1.1|VdnPW2_110451	AT3G21670	VdnPW2_110451
AT3G21670	2	Sotub07g018480.1.1|VdnPW2_110451	AT3G21670	Sotub07g018480
AT3G21690	2	SdnPW1_7803|CLCdnDe1_12882	AT3G21690	SdnPW1_7803
AT3G21690	2	SdnPW1_7803|CLCdnDe1_12882	AT3G21690	CLCdnDe1_12882
AT3G21700	2	Sotub05g021420.1.1|CLCdnDe12_1921	AT3G21700	Sotub05g021420
AT3G21700	2	Sotub05g021420.1.1|CLCdnDe12_1921	AT3G21700	CLCdnDe12_1921
AT3G21710	2	PGSC0003DMP400044202|Sotub12g011930.1.1	AT3G21710	Sotub12g011930
AT3G21710	2	PGSC0003DMP400044202|Sotub12g011930.1.1	AT3G21710	PGSC0003DMC400044202
AT3G21720	1	PBdnRY1_9495	AT3G21720	PBdnRY1_9495
AT3G21740	1	CLCdnRY12_2794	AT3G21740	CLCdnRY12_2794
AT3G21760	2	CLCdnDe1_9226|CLCdnPW12_35059	AT3G21760	CLCdnPW12_35059
AT3G21760	2	CLCdnDe1_9226|CLCdnPW12_35059	AT3G21760	CLCdnDe1_9226
AT3G21790	1	CLCdnRY2_13201	AT3G21790	CLCdnRY2_13201
AT3G21810	2	Sotub12g012000.1.1|CLCdnRY3_18558	AT3G21810	Sotub12g012000
AT3G21810	2	Sotub12g012000.1.1|CLCdnRY3_18558	AT3G21810	CLCdnRY3_18558
AT3G21820	1	CLCdnPW14_18646	AT3G21820	CLCdnPW14_18646
AT3G21865	2	VdnDe3_13968|CLCdnDe1_19949	AT3G21865	VdnDe3_13968
AT3G21865	2	VdnDe3_13968|CLCdnDe1_19949	AT3G21865	CLCdnDe1_19949
AT3G21870	1	VdnPW1_39813	AT3G21870	VdnPW1_39813
AT3G21880	1	Sotub05g021570.1.1	AT3G21880	Sotub05g021570
AT3G22060	1	Sotub12g012060.1.1	AT3G22060	Sotub12g012060
AT3G22100	1	CLCdnDe2_96591	AT3G22100	CLCdnDe2_96591
AT3G22104	2	CLCdnDe6_88907|Sotub02g022910.1.1	AT3G22104	Sotub02g022910
AT3G22104	2	CLCdnDe6_88907|Sotub02g022910.1.1	AT3G22104	CLCdnDe6_88907
AT3G22110	2	VdnPW1_155291|CLCdnRY10_6350	AT3G22110	VdnPW1_155291
AT3G22110	2	VdnPW1_155291|CLCdnRY10_6350	AT3G22110	CLCdnRY10_6350
AT3G22150	1	Sotub11g013470.1.1	AT3G22150	Sotub11g013470
AT3G22170	1	TDe_comp108953_c0_seq1	AT3G22170	TDe_comp108953_c0_seq1
AT3G22190	1	CLCdnDe13_47037	AT3G22190	CLCdnDe13_47037
AT3G22200	2	CLCdnPW49_8560|VdnDe6_15475	AT3G22200	VdnDe6_15475
AT3G22200	2	CLCdnPW49_8560|VdnDe6_15475	AT3G22200	CLCdnPW49_8560
AT3G22210	1	TDe_comp79610_c0_seq1	AT3G22210	TDe_comp79610_c0_seq1
AT3G22250	1	Sotub12g011120.1.1	AT3G22250	Sotub12g011120
AT3G22260	2	CLCdnPW12_15543|CLCdnRY6_23922	AT3G22260	CLCdnRY6_23922
AT3G22260	2	CLCdnPW12_15543|CLCdnRY6_23922	AT3G22260	CLCdnPW12_15543
AT3G22270	2	CLCdnDe5_13609|CLCdnDe12_4453	AT3G22270	CLCdnDe5_13609
AT3G22270	2	CLCdnDe5_13609|CLCdnDe12_4453	AT3G22270	CLCdnDe12_4453
AT3G22290	2	CLCdnPW47_27447|CLCdnRY8_16081	AT3G22290	CLCdnRY8_16081
AT3G22290	2	CLCdnPW47_27447|CLCdnRY8_16081	AT3G22290	CLCdnPW47_27447
AT3G22300	1	CLCdnDe14_29452	AT3G22300	CLCdnDe14_29452
AT3G22320	2	VdnPW2_17029|VdnDe2_94289	AT3G22320	VdnPW2_17029
AT3G22320	2	VdnPW2_17029|VdnDe2_94289	AT3G22320	VdnDe2_94289
AT3G22330	2	VdnPW3_8303|CLCdnRY2_700	AT3G22330	VdnPW3_8303
AT3G22330	2	VdnPW3_8303|CLCdnRY2_700	AT3G22330	CLCdnRY2_700
AT3G22345	1	CLCdnPW47_38760	AT3G22345	CLCdnPW47_38760
AT3G22370	2	CLCdnPW15_25018|Sotub08g008380.1.1	AT3G22370	Sotub08g008380
AT3G22370	2	CLCdnPW15_25018|Sotub08g008380.1.1	AT3G22370	CLCdnPW15_25018
AT3G22380	2	Sotub09g023390.1.1|VdnPW3_8659	AT3G22380	VdnPW3_8659
AT3G22380	2	Sotub09g023390.1.1|VdnPW3_8659	AT3G22380	Sotub09g023390
AT3G22400	1	Sotub09g023410.1.1	AT3G22400	Sotub09g023410
AT3G22425	1	CLCdnPW49_8443	AT3G22425	CLCdnPW49_8443
AT3G22430	2	SdnRY1_6581|CLCdnPW16_5953	AT3G22430	SdnRY1_6581
AT3G22430	2	SdnRY1_6581|CLCdnPW16_5953	AT3G22430	CLCdnPW16_5953
AT3G22440	2	VdnPW3_20596|CLCdnDe6_4798	AT3G22440	VdnPW3_20596
AT3G22440	2	VdnPW3_20596|CLCdnDe6_4798	AT3G22440	CLCdnDe6_4798
AT3G22450	1	CLCdnDe10_59105	AT3G22450	CLCdnDe10_59105
AT3G22480	1	CLCdnRY4_3668	AT3G22480	CLCdnRY4_3668
AT3G22490	2	Sotub09g023990.1.1|Sotub09g023980.1.1	AT3G22490	Sotub09g023990
AT3G22490	2	Sotub09g023990.1.1|Sotub09g023980.1.1	AT3G22490	Sotub09g023980
AT3G22520	2	CLCdnDe10_29494|Sotub06g017980.1.1	AT3G22520	Sotub06g017980
AT3G22520	2	CLCdnDe10_29494|Sotub06g017980.1.1	AT3G22520	CLCdnDe10_29494
AT3G22530	1	CLCdnPW26_47359	AT3G22530	CLCdnPW26_47359
AT3G22540	2	CLCdnDe6_152689|CLCdnDe14_135163	AT3G22540	CLCdnDe6_152689
AT3G22540	2	CLCdnDe6_152689|CLCdnDe14_135163	AT3G22540	CLCdnDe14_135163
AT3G22550	2	Sotub09g023870.1.1|CLCdnRY3_10262	AT3G22550	Sotub09g023870
AT3G22550	2	Sotub09g023870.1.1|CLCdnRY3_10262	AT3G22550	CLCdnRY3_10262
AT3G22560	2	Sotub09g023860.1.1|CLCdnPW45_53186	AT3G22560	Sotub09g023860
AT3G22560	2	Sotub09g023860.1.1|CLCdnPW45_53186	AT3G22560	CLCdnPW45_53186
AT3G22590	1	CLCdnDe11_23362	AT3G22590	CLCdnDe11_23362
AT3G22600	2	CLCdnDe5_172225|CLCdnPW50_65288	AT3G22600	CLCdnPW50_65288
AT3G22600	2	CLCdnDe5_172225|CLCdnPW50_65288	AT3G22600	CLCdnDe5_172225
AT3G22620	1	CLCdnDe14_143451	AT3G22620	CLCdnDe14_143451
AT3G22630	2	CLCdnRY10_1025|SdnPW1_55613	AT3G22630	SdnPW1_55613
AT3G22630	2	CLCdnRY10_1025|SdnPW1_55613	AT3G22630	CLCdnRY10_1025
AT3G22640	2	Sotub09g023720.1.1|Sotub09g023730.1.1	AT3G22640	Sotub09g023730
AT3G22640	2	Sotub09g023720.1.1|Sotub09g023730.1.1	AT3G22640	Sotub09g023720
AT3G22660	1	VdnPW2_22822	AT3G22660	VdnPW2_22822
AT3G22670	1	CLCdnPW45_10630	AT3G22670	CLCdnPW45_10630
AT3G22680	2	VdnPW3_32774|Sotub09g023650.1.1	AT3G22680	VdnPW3_32774
AT3G22680	2	VdnPW3_32774|Sotub09g023650.1.1	AT3G22680	Sotub09g023650
AT3G22690	2	SdnRY1_3991|Sotub09g023640.1.1	AT3G22690	Sotub09g023640
AT3G22690	2	SdnRY1_3991|Sotub09g023640.1.1	AT3G22690	SdnRY1_3991
AT3G22750	1	VdnDe1_171692	AT3G22750	VdnDe1_171692
AT3G22790	2	CLCdnPW5_2086|Sotub10g015270.1.1	AT3G22790	Sotub10g015270
AT3G22790	2	CLCdnPW5_2086|Sotub10g015270.1.1	AT3G22790	CLCdnPW5_2086
AT3G22800	1	VdnDe1_338831	AT3G22800	VdnDe1_338831
AT3G22810	1	Sotub08g013040.1.1	AT3G22810	Sotub08g013040
AT3G22830	2	Sotub09g020480.1.1|CLCdnDe2_123204	AT3G22830	Sotub09g020480
AT3G22830	2	Sotub09g020480.1.1|CLCdnDe2_123204	AT3G22830	CLCdnDe2_123204
AT3G22840	2	Sotub09g024460.1.1|CLCdnPW22_32448	AT3G22840	Sotub09g024460
AT3G22840	2	Sotub09g024460.1.1|CLCdnPW22_32448	AT3G22840	CLCdnPW22_32448
AT3G22845	2	PBdnRY1_11157|CLCdnPW50_12906	AT3G22845	PBdnRY1_11157
AT3G22845	2	PBdnRY1_11157|CLCdnPW50_12906	AT3G22845	CLCdnPW50_12906
AT3G22850	1	SdnRY1_20652	AT3G22850	SdnRY1_20652
AT3G22880	1	Sotub09g024340.1.1	AT3G22880	Sotub09g024340
AT3G22890	2	CLCdnRY11_2802|PBdnRY1_4566	AT3G22890	PBdnRY1_4566
AT3G22890	2	CLCdnRY11_2802|PBdnRY1_4566	AT3G22890	CLCdnRY11_2802
AT3G22910	1	VdnPW1_153831	AT3G22910	VdnPW1_153831
AT3G22950	1	SdnPW1_32839	AT3G22950	SdnPW1_32839
AT3G22960	2	CLCdnDe6_5757|CLCdnPW12_21392	AT3G22960	CLCdnPW12_21392
AT3G22960	2	CLCdnDe6_5757|CLCdnPW12_21392	AT3G22960	CLCdnDe6_5757
AT3G22970	2	CLCdnDe13_16465|CLCdnRY11_8826	AT3G22970	CLCdnRY11_8826
AT3G22970	2	CLCdnDe13_16465|CLCdnRY11_8826	AT3G22970	CLCdnDe13_16465
AT3G22980	1	CLCdnDe14_4810	AT3G22980	CLCdnDe14_4810
AT3G22990	2	VdnDe3_62597|CLCdnDe11_29742	AT3G22990	VdnDe3_62597
AT3G22990	2	VdnDe3_62597|CLCdnDe11_29742	AT3G22990	CLCdnDe11_29742
AT3G23000	2	VdnPW2_81795|CLCdnDe10_30902	AT3G23000	VdnPW2_81795
AT3G23000	2	VdnPW2_81795|CLCdnDe10_30902	AT3G23000	CLCdnDe10_30902
AT3G23020	1	CLCdnDe3_19534	AT3G23020	CLCdnDe3_19534
AT3G23070	1	CLCdnDe14_1705	AT3G23070	CLCdnDe14_1705
AT3G23090	2	CLCdnPW10_9491|CLCdnPW10_2775	AT3G23090	CLCdnPW10_9491
AT3G23090	2	CLCdnPW10_9491|CLCdnPW10_2775	AT3G23090	CLCdnPW10_2775
AT3G23100	1	CLCdnDe6_7448	AT3G23100	CLCdnDe6_7448
AT3G23130	2	PGSC0003DMP400030183|Sotub06g017110.1.1	AT3G23130	Sotub06g017110
AT3G23130	2	PGSC0003DMP400030183|Sotub06g017110.1.1	AT3G23130	PGSC0003DMC400030183
AT3G23160	2	Sotub09g026440.1.1|VdnDe1_12326	AT3G23160	VdnDe1_12326
AT3G23160	2	Sotub09g026440.1.1|VdnDe1_12326	AT3G23160	Sotub09g026440
AT3G23200	1	CLCdnPW3_52873	AT3G23200	CLCdnPW3_52873
AT3G23220	2	VdnDe1_132299|Sotub09g019360.1.1	AT3G23220	VdnDe1_132299
AT3G23220	2	VdnDe1_132299|Sotub09g019360.1.1	AT3G23220	Sotub09g019360
AT3G23230	2	Sotub03g005740.1.1|CLCdnDe3_133591	AT3G23230	Sotub03g005740
AT3G23230	2	Sotub03g005740.1.1|CLCdnDe3_133591	AT3G23230	CLCdnDe3_133591
AT3G23240	2	CLCdnPW46_44642|CLCdnDe14_71956	AT3G23240	CLCdnPW46_44642
AT3G23240	2	CLCdnPW46_44642|CLCdnDe14_71956	AT3G23240	CLCdnDe14_71956
AT3G23250	2	CLCdnDe5_42346|CLCdnDe6_75549	AT3G23250	CLCdnDe6_75549
AT3G23250	2	CLCdnDe5_42346|CLCdnDe6_75549	AT3G23250	CLCdnDe5_42346
AT3G23255	1	CLCdnRY7_34293	AT3G23255	CLCdnRY7_34293
AT3G23270	1	Sotub03g005840.1.1	AT3G23270	Sotub03g005840
AT3G23280	2	PBdnRY1_11196|CLCdnRY10_42627	AT3G23280	PBdnRY1_11196
AT3G23280	2	PBdnRY1_11196|CLCdnRY10_42627	AT3G23280	CLCdnRY10_42627
AT3G23330	2	VdnDe1_117806|CLCdnPW45_61222	AT3G23330	VdnDe1_117806
AT3G23330	2	VdnDe1_117806|CLCdnPW45_61222	AT3G23330	CLCdnPW45_61222
AT3G23340	2	CLCdnDe13_25760|CLCdnDe6_1074	AT3G23340	CLCdnDe6_1074
AT3G23340	2	CLCdnDe13_25760|CLCdnDe6_1074	AT3G23340	CLCdnDe13_25760
AT3G23360	1	Sotub09g025690.1.1	AT3G23360	Sotub09g025690
AT3G23370	2	VdnDe2_204539|Sotub09g025680.1.1	AT3G23370	VdnDe2_204539
AT3G23370	2	VdnDe2_204539|Sotub09g025680.1.1	AT3G23370	Sotub09g025680
AT3G23390	2	CLCdnRY12_8330|CLCdnRY10_2558	AT3G23390	CLCdnRY12_8330
